source_group,listing_url,product_url,product_title,brand_guess,species,format,source_tier,source_type,market,status,notes
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-lamb-sweet-potato,Josera MINI LAMB & SWEET POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-senior-salmon,Josera MINI SENIOR SALMON,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/motherpuppy-salmon-rice,Josera MOTHER&PUPPY SALMON & RICE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/lamb-rice,Josera LAMB & RICE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/sensijunior,Josera SENSIJUNIOR,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/sensiadult,Josera SENSIADULT,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/medimaxi-chicken-rice,Josera MEDI/MAXI CHICKEN & RICE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/medimaxi-duck-sweet-potato,Josera MEDI/MAXI DUCK & SWEET POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/junior-high-protein-sea-fish,Josera JUNIOR HIGH PROTEIN SEA FISH,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/festival,Josera FESTIVAL,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/sensiplus,Josera SENSIPLUS,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/hypoallergenic,Josera HYPOALLERGENIC,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/salmon-potato,Josera SALMON & POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/light-vital,Josera LIGHT & VITAL,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/junior-duck-potato,Josera JUNIOR DUCK & POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/chicken-rice,Josera CHICKEN & RICE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/duck-potato,Josera DUCK & POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/lamb-sweet-potato,Josera LAMB & SWEET POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/medimaxi-chicken-sweet-potato,Josera MEDI/MAXI CHICKEN & SWEET POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/high-protein-sea-fish,Josera HIGH PROTEIN SEA FISH,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/high-protein-chicken,Josera HIGH PROTEIN CHICKEN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/balance,Josera BALANCE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/fiestaplus,Josera FIESTAPLUS,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/senior-salmon-rice,Josera SENIOR SALMON & RICE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/active-nature,Josera ACTIVE NATURE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-mini-beef-veggies-sauce,JOSIDOG MINI BEEF & VEGGIES IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-mini-lamb-chicken-sauce,JOSIDOG MINI LAMB & CHICKEN IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-finest-mousse-beef,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-finest-mousse-chicken,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-finest-mousse-salmon,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-finest-mousse-liver,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-finest-mousse-tuna,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-finest-mousse-turkey,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-mini-turkey-carrot-sauce,JOSIDOG MINI TURKEY & CARROT IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-mini-beef-chicken-sauce,JOSIDOG MINI BEEF & CHICKEN IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-mini-beef-lamb-sauce,JOSIDOG MINI BEEF & LAMB IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-multipack-meat-selection-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera product resource missing composition
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-multipack-mixed-selection-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera product resource missing composition
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-rich-beef-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-rich-chicken-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-rich-duck-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-rich-turkey-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-codfish-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-salmon-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/multi-pack-filet,,,dog,dry,official,category_product_page,EU,failed,Josera product resource missing composition
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/multi-pack-pate,,,dog,dry,official,category_product_page,EU,failed,Josera product resource missing composition
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/indoor,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/championpetfoodsacanaprairiepoultry2027541,Acana prairie poultry με κοτόπουλο και γαλοπούλα χωρίς σιτηρά υψηλού γλυκαιμικού δείκτη,ACANA,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/premium-skylon/affinitybrekkiesdogdelicioussalmon7-25kg2054771,Affinity Brekkies Πλήρης τροφή με σολομό κατάλληλη για όλους τους ενήλικους σκύλους,Affinity,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/akvateranaturesprot-supercarespecialneedsd-fsensitiveskinandstomachadultsmallbreeds1-5kg2040828,"Akvatera τροφή με αρνί για μικρόσωμα ενήλικα σκυλιά με εντερικά και δερματικά προβλήματα 1,5kg",Akvatera,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/akvateranaturesprotectionsuperiorcarespecialhypoallergenicsalmongfadultallbreeds2040832,Akvatera τροφή με σολομό χωρίς σιτηρά για ενήλικα ευαίσθητα σκυλιά όλων των φυλών,Akvatera,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/ambrosiamediterraneandietgrainfreeseniorlightandsterilizedfreshsardineandcod2062917,"Ambrosia τροφή για ηλικιωμένους, παχύσαρκους,στειρωμένους σκύλους με σαρδέλα και μπακαλιάρο",Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,33416565,ambrosia-ambrosia-%CF%80%CE%BB%CE%AE%CF%81%CE%B7%CF%82-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CF%87%CF%89%CF%81%CE%AF%CF%82-%CF%83%CE%B9%CF%84%CE%B7%CF%81%CE%AC-%CE%B9%CE%B4%CE%B1%CE%BD%CE%B9%CE%BA%CE%AE-%CE%B3%CE%B9%CE%B1-%CE%BC%CE%B9%CE%BA%CF%81%CF%8C%CF%83%CF%89%CE%BC%CE%B5%CF%82-%CF%81%CE%AC%CF%84%CF%83%CE%B5%CF%82-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CF%89%CE%BD-%CF%83%CE%BA%CF%8D%CE%BB%CF%89%CE%BD,ambrosia.html",Ambrosia Ambrosia Πλήρης τροφή χωρίς σιτηρά ιδανική για μικρόσωμες ράτσες ενήλικων σκύλων,Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,33416562,ambrosia-ambrosia-%CF%80%CE%BB%CE%AE%CF%81%CE%B7%CF%82-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CF%87%CF%89%CF%81%CE%AF%CF%82-%CF%83%CE%B9%CF%84%CE%B7%CF%81%CE%AC-%CE%B9%CE%B4%CE%B1%CE%BD%CE%B9%CE%BA%CE%AE-%CE%B3%CE%B9%CE%B1-%CF%8C%CE%BB%CE%B5%CF%82-%CF%84%CE%B9%CF%82-%CF%81%CE%AC%CF%84%CF%83%CE%B5%CF%82-%CE%B5%CF%85%CE%B1%CE%AF%CF%83%CE%B8%CE%B7%CF%84%CF%89%CE%BD-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CF%89%CE%BD-%CF%83%CE%BA%CF%8D%CE%BB%CF%89%CE%BD,ambrosia.html",Ambrosia Ambrosia Πλήρης τροφή χωρίς σιτηρά ιδανική για όλες τις ράτσες ευαίσθητων ενήλικων σκύλων,Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/ambrosiagrainfreeadultlargeturkeyandchicken12kg2058935,Ambrosia Grain Free Adult large turkey and chicken 12Kg,Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,33110516,ambrosia-grain-free-%CE%BF%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CE%B3%CE%B9%CE%B1-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CE%B5%CF%82-%CF%83%CE%BA%CF%8D%CE%BB%CE%BF%CF%85%CF%82-%CE%BC%CE%B9%CE%BA%CF%81%CF%8C%CF%83%CF%89%CE%BC%CF%89%CE%BD-%CF%86%CF%85%CE%BB%CF%8E%CE%BD-%CE%BC%CE%B5-%CE%B5%CE%BB%CE%AC%CF%86%CE%B9-%CE%BA%CE%B1%CE%B9-%CE%B1%CF%81%CE%BD%CE%AF,ambrosia.html",Ambrosia grain free ολιστική τροφή για ενήλικες σκύλους μικρόσωμων φυλών με ελάφι και αρνί,Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/ambrosiagrainfreeadultchickenandvegies2042047,Ambrosia grain free ολιστική τροφή για ενήλικες σκύλους όλων των φυλών με κοτόπουλο και λαχανικά,Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,33110511,ambrosia-grain-free-%CE%BF%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CE%B3%CE%B9%CE%B1-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CE%BF%CF%85%CF%82-%CE%BC%CE%B9%CE%BA%CF%81%CF%8C%CF%83%CF%89%CE%BC%CE%BF%CF%85%CF%82-%CF%83%CE%BA%CF%8D%CE%BB%CE%BF%CF%85%CF%82-%CE%BC%CE%B5-%CE%B1%CF%81%CE%BD%CE%AF-%CE%BA%CE%B1%CE%B9-%CF%83%CE%BF%CE%BB%CE%BF%CE%BC%CF%8C,ambrosia.html",Ambrosia grain free ολιστική τροφή για ενήλικους μικρόσωμους σκύλους με αρνί και σολομό,Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,30003780,ambrosia-grain-free-%CE%BF%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CE%B3%CE%B9%CE%B1-%CF%85%CF%80%CE%B5%CF%81%CE%AE%CE%BB%CE%B9%CE%BA%CE%B1-%CF%85%CF%80%CE%AD%CF%81%CE%B2%CE%B1%CF%81%CE%B1-and-%CF%83%CF%84%CE%B5%CE%B9%CF%81%CF%89%CE%BC%CE%AD%CE%BD%CE%B1-%CF%83%CE%BA%CF%85%CE%BB%CE%B9%CE%AC-%CE%BC%CE%B5-%CE%B3%CE%B1%CE%BB%CE%BF%CF%80%CE%BF%CF%8D%CE%BB%CE%B1-and-%CF%83%CE%BF%CE%BB%CE%BF%CE%BC%CF%8C,ambrosia.html","Ambrosia grain free ολιστική τροφή για υπερήλικα,υπέρβαρα & στειρωμένα σκυλιά με γαλοπούλα & σολομό",Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,33110490,ambrosia-%CE%BF%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CE%B3%CE%B9%CE%B1-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CE%B5%CF%82-%CF%83%CE%BA%CF%8D%CE%BB%CE%BF%CF%85%CF%82-%CE%BC%CE%B9%CE%BA%CF%81%CF%8C%CF%83%CF%89%CE%BC%CF%89%CE%BD-%CF%86%CF%85%CE%BB%CF%8E%CE%BD-%CE%BC%CE%B5-%CE%BA%CE%BF%CF%84%CF%8C%CF%80%CE%BF%CF%85%CE%BB%CE%BF-and-%CF%83%CE%BF%CE%BB%CE%BF%CE%BC%CF%8C-grain-free,ambrosia.html",Ambrosia ολιστική τροφή για ενήλικες σκύλους μικρόσωμων φυλών με κοτόπουλο & σολομό grain free,Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,33430514,ambrosia-%CE%BF%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CE%B3%CE%B9%CE%B1-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CE%BF%CF%85%CF%82-%CF%83%CE%BA%CF%8D%CE%BB%CE%BF%CF%85%CF%82-%CF%8C%CE%BB%CF%89%CE%BD-%CF%84%CF%89%CE%BD-%CF%86%CF%85%CE%BB%CF%8E%CE%BD-%CE%BC%CE%B5-%CE%B1%CF%81%CE%BD%CE%AF,ambrosia.html","Ambrosia Ολιστική τροφή για ενήλικους σκύλους, όλων των φυλών, με αρνί",Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
petsamolis_dog_dry_category,https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou,"https://www.petsamolis.gr/skylos/trofes-skylon/xira-trofi-skylou/super-premium-skylon/p,33430515,ambrosia-%CE%BF%CE%BB%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CE%B3%CE%B9%CE%B1-%CE%B5%CE%BD%CE%AE%CE%BB%CE%B9%CE%BA%CE%BF%CF%85%CF%82-%CF%83%CE%BA%CF%8D%CE%BB%CE%BF%CF%85%CF%82-%CF%8C%CE%BB%CF%89%CE%BD-%CF%84%CF%89%CE%BD-%CF%86%CF%85%CE%BB%CF%8E%CE%BD-%CE%BC%CE%B5-%CF%80%CE%AC%CF%80%CE%B9%CE%B1,ambrosia.html","Ambrosia Ολιστική τροφή για ενήλικους σκύλους, όλων των φυλών, με πάπια",Ambrosia,dog,dry,retailer,category_product_page,GR,hold,market=GR; locale=el; basis=as-fed; source_tier=retailer; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; retailer_source_accepted_for_gap_fill=true; kcal_estimated=false
