canonical_identity_key,row_count,candidate_count,hold_count,best_dataset_file,best_formula_key,best_display_name,best_decision,best_score,best_missing_blockers,recommended_action,alternative_formula_keys
royal canin|labrador adult|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-labrador-adult-dog-dry-gr-gatoskilo,Royal Canin Labrador Adult 12kg,candidate,80.0,,Use best row for preview.,
royal canin|labrador sterilised adult|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-labrador-sterilised-adult-dog-dry-gr-gatoskilo,Royal Canin Labrador Sterilised Adult 12kg,candidate,80.0,,Use best row for preview.,
royal canin|maxi puppy|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-maxi-puppy-dog-dry-gr-gatoskilo,Royal Canin Maxi Puppy 3kg,candidate,80.0,,Use best row for preview.,
royal canin|maxi starter|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-maxi-starter-dog-dry-gr-gatoskilo,Royal Canin Maxi Starter 15kg,candidate,80.0,,Use best row for preview.,
royal canin|maxi sterilised ad|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-maxi-sterilised-ad-dog-dry-gr-gatoskilo,Royal Canin Maxi Sterilised AD 12kg,candidate,80.0,,Use best row for preview.,
royal canin|medium puppy|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-medium-puppy-dog-dry-gr-gatoskilo,Royal Canin Medium Puppy 3kg,candidate,80.0,,Use best row for preview.,
royal canin|mini adult poultry|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-adult-poultry-dog-dry-gr-gatoskilo,Royal Canin Mini Adult Poultry 2kg,candidate,80.0,,Use best row for preview.,
royal canin|mini puppy|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-puppy-dog-dry-gr-gatoskilo,Royal Canin Mini Puppy 2kg,candidate,80.0,,Use best row for preview.,
royal canin|mini starter|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-starter-dog-dry-gr-gatoskilo,Royal Canin Mini Starter 1kg,candidate,80.0,,Use best row for preview.,
royal canin|poodle junior|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-poodle-junior-dog-dry-gr-gatoskilo,Royal Canin Poodle Junior 3kg,candidate,80.0,,Use best row for preview.,
royal canin|pug junior|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-pug-junior-dog-dry-gr-gatoskilo,Royal Canin Pug Junior 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|rottweiler junior|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-rottweiler-junior-dog-dry-gr-gatoskilo,Royal Canin Rottweiler Junior 12kg,candidate,80.0,,Use best row for preview.,
royal canin|schnauzer adult|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-schnauzer-adult-dog-dry-gr-gatoskilo,Royal Canin Schnauzer Adult 3kg,candidate,80.0,,Use best row for preview.,
royal canin|schnauzer junior|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-schnauzer-junior-dog-dry-gr-gatoskilo,Royal Canin Schnauzer Junior 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|shih tzu junior|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-shih-tzu-junior-dog-dry-gr-gatoskilo,Royal Canin Shih Tzu Junior 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|special club performance adult cc|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-special-club-performance-adult-cc-dog-dry-gr-gatoskilo,Royal Canin Special Club Performance Adult CC 15kg,candidate,80.0,,Use best row for preview.,
royal canin|sport life trail 4300|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-sport-life-trail-4300-dog-dry-gr-gatoskilo,Royal Canin Sport Life Trail 4300 15kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet dog anallergenic|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-anallergenic-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Dog Anallergenic 3kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet dog gastrointestinal high fibre|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-gastrointestinal-high-fibre-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Dog GastroIntestinal High Fibre 2kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet dog gastrointestinal low fat|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-gastrointestinal-low-fat-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Dog GastroIntestinal Low Fat 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet dog hypoallergenic|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-hypoallergenic-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Dog Hypoallergenic 2kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet dog hypoallergenic moderate calorie|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-hypoallergenic-moderate-calorie-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Dog Hypoallergenic Moderate Calorie 14kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet dog satiety weight management|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-satiety-weight-management-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Dog Satiety Weight Management 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet dog sensitivity control|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-sensitivity-control-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Dog Sensitivity Control 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|vet diet small dog skin care|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-small-dog-skin-care-dog-dry-gr-gatoskilo,Royal Canin Vet Diet Small Dog Skin Care 2kg,candidate,80.0,,Use best row for preview.,
royal canin veterinary diet|royal canin veterinary canine hypoallergenic|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-veterinary-diet-royal-canin-veterinary-canine-hypoallergenic-dog-dry-eu-retailer,Royal Canin Veterinary Canine Hypoallergenic,candidate,80.0,,Use best row for preview.,
royal canin|xsmall adult|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-adult-dog-dry-gr-gatoskilo,Royal Canin Xsmall Adult 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|xsmall ageing 12 plus|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-ageing-12-dog-dry-gr-gatoskilo,Royal Canin Xsmall Ageing 12+ 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|xsmall light weight care|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-light-weight-care-dog-dry-gr-gatoskilo,Royal Canin Xsmall Light Weight Care 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|xsmall puppy|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-puppy-dog-dry-gr-gatoskilo,Royal Canin Xsmall Puppy 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|xsmall sterilised adult|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-sterilised-adult-dog-dry-gr-gatoskilo,Royal Canin Xsmall Sterilised Adult 1.5kg,candidate,80.0,,Use best row for preview.,
royal canin|yorkshire adult|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-yorkshire-adult-dog-dry-gr-gatoskilo,Royal Canin Yorkshire Adult 3kg,candidate,80.0,,Use best row for preview.,
purina pro plan veterinary diets|canine ha hypoallergenic|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,purina-pro-plan-veterinary-diets-canine-ha-hypoallergenic-dog-dry-eu-retailer,Purina Pro Plan Veterinary Diets Canine HA Hypoallergenic,candidate,77.0,,Use best row for preview.,
royal canin breed|royal canin labrador retriever adult|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-breed-royal-canin-labrador-retriever-adult-dog-dry-eu-retailer,Royal Canin Labrador Retriever Adult,candidate,77.0,,Use best row for preview.,
royal canin size|royal canin maxi adult|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-size-royal-canin-maxi-adult-dog-dry-eu-retailer,Royal Canin Maxi Adult,candidate,77.0,,Use best row for preview.,
royal canin size|royal canin medium adult|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-size-royal-canin-medium-adult-dog-dry-eu-retailer,Royal Canin Medium Adult,candidate,77.0,,Use best row for preview.,
royal canin size|royal canin mini adult|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-size-royal-canin-mini-adult-dog-dry-eu-retailer,Royal Canin Mini Adult,candidate,77.0,,Use best row for preview.,
royal canin veterinary diet|royal canin veterinary canine anallergenic|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-veterinary-diet-royal-canin-veterinary-canine-anallergenic-dog-dry-eu-retailer,Royal Canin Veterinary Canine Anallergenic,candidate,77.0,,Use best row for preview.,
royal canin veterinary diet|royal canin veterinary canine gastrointestinal low fat|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-veterinary-diet-royal-canin-veterinary-canine-gastrointestinal-low-fat-dog-dry-eu-retailer,Royal Canin Veterinary Canine Gastrointestinal Low Fat,candidate,77.0,,Use best row for preview.,
royal canin veterinary diet|royal canin veterinary dog gastrointestinal|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,royal-canin-veterinary-diet-royal-canin-veterinary-dog-gastrointestinal-dog-dry-eu-retailer,Royal Canin Veterinary Dog - Gastrointestinal,candidate,77.0,,Use best row for preview.,
wolf of wilderness|adult blue river salmon grain free|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,wolf-of-wilderness-adult-blue-river-salmon-grain-free-dog-dry-eu-retailer,"Wolf of Wilderness Adult ""Blue River"" Salmon - Grain-Free",candidate,77.0,,Use best row for preview.,
royal canin|medium sterilised adult|dog|dry,1,1,0,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-medium-sterilised-adult-dog-dry-gr-gatoskilo,Royal Canin Medium Sterilised Adult 3kg,candidate,76.0,,Use best row for preview.,
ambrosia|πληρης ολιστικη τροφη για γαλοσωμα κουταβια chicken and salmon|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,ambrosia-πληρης-ολιστικη-τροφη-για-μεγαλοσωμα-κουταβια-με-κοτοπουλο-και-σολομο-dog-dry-gr-retailer,Ambrosia Πλήρης ολιστική τροφή για μεγαλόσωμα κουτάβια με κοτόπουλο και σολομό,candidate,75.0,,Use best row for preview.,
ambrosia|πληρης τροφη χωρις σιτηρα ιδανικη για ολες τις φυλες turkey and duck|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,ambrosia-πληρης-τροφη-χωρις-σιτηρα-ιδανικη-για-ολες-τις-φυλες-με-γαλοπουλα-και-παπια-dog-dry-gr-retailer,Ambrosia Πλήρης τροφή χωρίς σιτηρά ιδανική για όλες τις φυλές με γαλοπούλα και πάπια,candidate,75.0,,Use best row for preview.,
ambrosia|mediterranean diet grain free puppy fresh sardine and herring|dog|dry,1,1,0,data/imports/category_product_sources_extract_v2.csv,ambrosia-mediterranean-diet-grain-free-puppy-fresh-sardine-herring-dog-dry-gr-retailer,"Ambrosia Mediterranean Diet Grain Free Puppy Fresh Sardine & Herring 1,5kg",candidate,75.0,,Use best row for preview.,
schesir|sterilized chicken|cat|dry,1,0,1,data/imports/schesir_official_enrichment_extract_v2.csv,schesir-sterilized-chicken-10kg-cat-dry-official,Sterilized Chicken 10kg,hold,63.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
schesir|chicken egg|cat|dry,1,0,1,data/imports/schesir_official_enrichment_extract_v2.csv,schesir-chicken-with-egg-255g-cat-dry-official,Chicken with egg 255g,hold,57.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
schesir|herring salmon|cat|dry,1,0,1,data/imports/schesir_official_enrichment_extract_v2.csv,schesir-herring-with-salmon-255g-cat-dry-official,Herring with salmon 255g,hold,57.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
purina pro plan veterinary diets|pro plan nutrisavourtm sterilised για γατες chicken|cat|wet,1,0,1,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-nutrisavourtm-sterilised-για-γατες-με-κοτοπουλο-cat-wet-gr,PRO PLAN® NutrisavourTM Sterilised για γάτες με κοτόπουλο,hold,52.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
purina pro plan veterinary diets|pro plan sterilised cat beef σε σαλτσα|cat|wet,1,0,1,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-sterilised-cat-βοδινο-σε-σαλτσα-cat-wet-gr,PRO PLAN® STERILISED Cat Βοδινό σε σάλτσα,hold,52.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
purina pro plan veterinary diets|pro plan veterinary diets om obesity management cat κομματακια σε σαλτσα chicken|cat|wet,1,0,1,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-veterinary-diets-om-obesity-management-cat-κομματακια-σε-σαλτσα-κοτοπουλο-cat-wet-gr,PRO PLAN® VETERINARY DIETS OM OBESITY MANAGEMENT Cat Κομματάκια σε σάλτσα Κοτόπουλο,hold,52.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
purina pro plan veterinary diets|pro plan veterinary diets ur st ox urinary cat κομματακια σε σαλτσα chicken|cat|wet,1,0,1,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-veterinary-diets-ur-st-ox-urinary-cat-κομματακια-σε-σαλτσα-κοτοπουλο-cat-wet-gr,PRO PLAN® VETERINARY DIETS UR ST/OX URINARY Cat Κομματάκια σε σάλτσα Κοτόπουλο,hold,52.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
purina pro plan veterinary diets|pro plan veterinary diets ur st ox urinary cat κομματακια σε σαλτσα salmon|cat|wet,1,0,1,data/imports/purina_official_enrichment_extract_v2.csv,purina-official-pro-plan-veterinary-diets-ur-st-ox-urinary-cat-κομματακια-σε-σαλτσα-σολομος-cat-wet-gr,PRO PLAN® VETERINARY DIETS UR ST/OX URINARY Cat Κομματάκια σε σάλτσα Σολομός,hold,52.0,kcal_per_100g_or_kcal_per_kg,Keep in review until blockers are resolved.,
royal canin|x small adult 8 plus|dog|dry,1,0,1,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-x-small-adult-8-dog-dry-gr-official,Royal Canin X-SMALL ADULT 8+,hold,52.0,protein_percent,Keep in review until blockers are resolved.,
royal canin|x small ageing 12 plus|dog|dry,1,0,1,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-x-small-ageing-12-dog-dry-gr-official,Royal Canin X-SMALL AGEING 12+,hold,52.0,protein_percent,Keep in review until blockers are resolved.,
acana|prairie poultry chicken and turkey χωρις σιτηρα υψηλου γλυ and μικου δεικτη|dog|dry,1,0,1,data/imports/category_product_sources_extract_v2.csv,acana-prairie-poultry-με-κοτοπουλο-και-γαλοπουλα-χωρις-σιτηρα-υψηλου-γλυκαιμικου-δεικτη-dog-dry-gr-retailer,Acana prairie poultry με κοτόπουλο και γαλοπούλα χωρίς σιτηρά υψηλού γλυκαιμικού δείκτη,hold,51.0,fiber_percent,Keep in review until blockers are resolved.,
anima|πληρης τροφη για ενηλικους σκυλους ολων των φυλων chicken and turkey|dog|dry,1,0,1,data/imports/category_product_sources_extract_v2.csv,anima-πληρης-τροφη-για-ενηλικους-σκυλους-ολων-των-φυλων-με-κοτοπουλο-και-γαλοπουλα-dog-dry-gr-retailer,Anima Πλήρης τροφή για ενήλικους σκύλους όλων των φυλών με κοτόπουλο και γαλοπούλα 14kg,hold,51.0,ingredient_text,Keep in review until blockers are resolved.,
