formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
happy-cat-minkas-hairball-control-cat-dry-gr-gatoskilo,Happy Cat,Minkas Hairball Control,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/7698-happy-cat-minkas-hairball-control-10kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Hairball Control 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Hairball Control 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.5; default_moisture_percent=10; pack_sizes_seen=10kg
happy-cat-minkas-junior-care-cat-dry-gr-gatoskilo,Happy Cat,Minkas Junior Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/7702-happy-cat-minkas-junior-care-10kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Junior Care 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Junior Care 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=30.5; default_moisture_percent=10; pack_sizes_seen=10kg
happy-cat-minkas-perfect-mix-cat-dry-gr-gatoskilo,Happy Cat,Minkas Perfect Mix,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10262-happy-cat-minkas-perfect-mix-4kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Perfect Mix 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Perfect Mix 4kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.5; default_moisture_percent=10; pack_sizes_seen=4kg
happy-cat-minkas-sterilised-cat-dry-gr-gatoskilo,Happy Cat,Minkas Sterilised,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/4445-happy-cat-minkas-sterilised-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Sterilised 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Sterilised 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.5; default_moisture_percent=10; pack_sizes_seen=1.5kg
happy-cat-minkas-sterilised-salmon-cat-dry-gr-gatoskilo,Happy Cat,Minkas Sterilised Salmon,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/30053-happy-cat-minkas-sterilised-salmon-10kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Sterilised Salmon 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Sterilised Salmon 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=33.5; default_moisture_percent=10; pack_sizes_seen=10kg
happy-cat-minkas-urinary-care-cat-dry-gr-gatoskilo,Happy Cat,Minkas Urinary Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/7701-happy-cat-minkas-urinary-care-10kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Urinary Care 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Minkas Urinary Care 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38; default_moisture_percent=10; pack_sizes_seen=10kg
happy-cat-supreme-adult-light-cat-dry-gr-gatoskilo,Happy Cat,Supreme Adult Light,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/3005-happy-cat-supreme-adult-light-10kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Adult Light 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Adult Light 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36; default_moisture_percent=10; pack_sizes_seen=10kg
happy-cat-supreme-junior-cat-dry-gr-gatoskilo,Happy Cat,Supreme Junior,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/3007-happy-cat-supreme-junior-4kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Junior 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Junior 4kg - Gatoskilo.html; pack_sizes_seen=4kg
happy-cat-supreme-sterilised-beef-cat-dry-gr-gatoskilo,Happy Cat,Supreme Sterilised Beef,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/7481-happy-cat-supreme-sterilised-beef-4kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Sterilised Beef 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Sterilised Beef 4kg - Gatoskilo.html; pack_sizes_seen=4kg
happy-cat-supreme-sterilised-lamb-cat-dry-gr-gatoskilo,Happy Cat,Supreme Sterilised Lamb,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/9166-happy-cat-supreme-sterilised-lamb-4-kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Sterilised Lamb 4 kg - Gatoskilo.html,4 kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4 kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Sterilised Lamb 4 kg - Gatoskilo.html; pack_sizes_seen=4 kg
happy-cat-supreme-sterilised-salmon-cat-dry-gr-gatoskilo,Happy Cat,Supreme Sterilised Salmon,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/14076-happy-cat-supreme-sterilised-salmon-4kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Sterilised Salmon 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Supreme Sterilised Salmon 4kg - Gatoskilo.html; pack_sizes_seen=4kg
happy-cat-vet-diet-intestinal-cat-dry-gr-gatoskilo,Happy Cat,Vet Diet Intestinal,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/19059-happy-cat-vet-diet-intestinal-1kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Vet Diet Intestinal 1kg - Gatoskilo.html,1kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|manganese_mgkg|iodine_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Vet Diet Intestinal 1kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=29; default_moisture_percent=10; pack_sizes_seen=1kg
happy-cat-vet-diet-renal-cat-dry-gr-gatoskilo,Happy Cat,Vet Diet Renal,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/20022-happy-cat-vet-diet-renal-1kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Vet Diet Renal 1kg - Gatoskilo.html,1kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Vet Diet Renal 1kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37; default_moisture_percent=10; pack_sizes_seen=1kg
happy-cat-vet-diet-struvit-cat-dry-gr-gatoskilo,Happy Cat,Vet Diet Struvit,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/7491-happy-cat-vet-diet-struvit-4kg.html,C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Vet Diet Struvit 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Happy Cat Vet Diet Struvit 4kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.5; default_moisture_percent=10; pack_sizes_seen=4kg
harper-and-bone-cat-senior-sterilised-flavours-farm-cat-dry-gr-gatoskilo,Harper & Bone,Cat Senior Sterilised Flavours Farm,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22878-harper-bone-cat-senior-sterilised-flavours-farm-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Senior Sterilised Flavours Farm 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Senior Sterilised Flavours Farm 2kg - Gatoskilo.html; pack_sizes_seen=2kg
harper-and-bone-cat-sterilised-flavours-farm-cat-dry-gr-gatoskilo,Harper & Bone,Cat Sterilised Flavours Farm,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22877-harper-bone-cat-sterilised-flavours-farm-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Flavours Farm 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Flavours Farm 2kg - Gatoskilo.html; pack_sizes_seen=2kg
harper-and-bone-cat-sterilised-fresh-market-cat-dry-gr-gatoskilo,Harper & Bone,Cat Sterilised Fresh Market,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22880-harper-bone-cat-sterilised-fresh-market-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Fresh Market 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Fresh Market 2kg - Gatoskilo.html; pack_sizes_seen=2kg
harper-and-bone-cat-sterilised-ocean-wonders-cat-dry-gr-gatoskilo,Harper & Bone,Cat Sterilised Ocean Wonders,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22879-harper-bone-cat-sterilised-ocean-wonders-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Ocean Wonders 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Ocean Wonders 2kg - Gatoskilo.html; pack_sizes_seen=2kg
harper-and-bone-cat-sterilised-wild-mountain-cat-dry-gr-gatoskilo,Harper & Bone,Cat Sterilised Wild Mountain,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22894-harper-bone-cat-sterilised-wild-mountain-5kg.html,C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Wild Mountain 5kg - Gatoskilo.html,5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Cat Sterilised Wild Mountain 5kg - Gatoskilo.html; pack_sizes_seen=5kg
harper-and-bone-kitten-flavours-farm-cat-dry-gr-gatoskilo,Harper & Bone,Kitten Flavours Farm,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22876-harper-bone-kitten-flavours-farm-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Kitten Flavours Farm 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Harper & Bone Kitten Flavours Farm 2kg - Gatoskilo.html; pack_sizes_seen=2kg
