source_sheet,source_code,source_description,formula_name,brand,species,format,life_stage,size_class,category_tags,quantity,value,revenue_share_percent,pareto_percent,formula_key_guess,has_eshop_title,has_eshop_detail,review_priority,recommended_action,source_document
Sheet1,017272,ΞΗΡΑ ΤΡΟΦΗ.Γ ROYAL SENSIBLE33 400G,ROYAL SENSIBLE33,Royal Canin,cat,dry,,,,4,16.77,0.0001,1.031,royal-canin-royal-sensible33-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020382,Pouch Sam's Field Cat Adult Turkey fillet with Carrot 85gr,Pouch Sam's Field Cat Adult Turkey fillet with Carrot,Sam's Field,cat,wet,adult,,,22,16.3,0.0001,1.0313,sam-s-field-pouch-sam-s-field-cat-adult-turkey-fillet-with-carrot-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017236,ΞΗΡΑ ΤΡΟΦΗ.Γ PF N.01 BEAUTY 300gr,PF N.01 BEAUTY,Pf,cat,dry,,,,5,15.8,0.0001,1.032,pf-pf-n-01-beauty-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020385,Pouch Sam's Field Cat Kitten Turkey fillet with Broccoli 85gr,Pouch Sam's Field Cat Kitten Turkey fillet with Broccoli,Sam's Field,cat,wet,kitten,,,18,13.77,0.0001,1.0329,sam-s-field-pouch-sam-s-field-cat-kitten-turkey-fillet-with-broccoli-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020379,Pouch Sam's Field Cat Adult Duck Fillet with artichoke 85gr,Pouch Sam's Field Cat Adult Duck Fillet with artichoke,Sam's Field,cat,wet,adult,,,16,12.24,0.0001,1.0341,sam-s-field-pouch-sam-s-field-cat-adult-duck-fillet-with-artichoke-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020143,POUCH Dr Clauder's Best Selection STERILITY No 30 Pure Chicken 85gr,POUCH Dr Clauder's Best Selection STERILITY No 30 Pure Chicken,Pouch,cat,wet,,,,10,12.21,0.0001,1.0342,pouch-pouch-dr-clauder-s-best-selection-sterility-no-30-pure-chicken-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020208,Schesir Cat Pouch Τόνος με Κοτόπουλο 85gr,Schesir Cat Pouch Τόνος με Κοτόπουλο,Schesir,cat,wet,,,,9,11.08,0.0001,1.0346,schesir-schesir-cat-pouch-τονος-με-κοτοπουλο-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020211,Schesir Cat Pouch Τόνος με σολομό 85 gr,Schesir Cat Pouch Τόνος με σολομό,Schesir,cat,wet,,,,9,11.06,0.0001,1.0346,schesir-schesir-cat-pouch-τονος-με-σολομο-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019230,POUCH TR.NATURAL CAT KITTEN & YOUNG Γαλοπουλα 85gr,POUCH TR.NATURAL CAT KITTEN & YOUNG Γαλοπουλα,Pouch,cat,wet,kitten,,,11,10.96,0.0001,1.0348,pouch-pouch-tr-natural-cat-kitten-young-γαλοπουλα-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020008,PRO PLAN POUCH STERILITY Cat GiG Beef 85gr,PRO PLAN POUCH STERILITY Cat GiG Beef,Purina,cat,wet,,,,12,10.64,0.0001,1.035,purina-pro-plan-pouch-sterility-cat-gig-beef-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020659,"ΞΗΡΑ ΤΡΟΦΗ.Γ REFLEX PLUS ADULT CHICKEN GOURMET MULTICOLOUR 1,5kg",REFLEX PLUS ADULT CHICKEN GOURMET MULTICOLOUR,Reflex,cat,dry,adult,,,2,10.64,0.0001,1.035,reflex-reflex-plus-adult-chicken-gourmet-multicolour-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017222,ΞΗΡΑ ΤΡΟΦΗ.Γ PF N.03 VITALITY 300gr,PF N.03 VITALITY,Pf,cat,dry,,,,3,9.93,0.0001,1.0354,pf-pf-n-03-vitality-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020665,Schesir Cat Pouch Τονος και Κοτόπουλο με γαριδες 85gr,Schesir Cat Pouch Τονος και Κοτόπουλο με γαριδες,Schesir,cat,wet,,,,8,9.74,0.0001,1.0356,schesir-schesir-cat-pouch-τονος-και-κοτοπουλο-με-γαριδες-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020667,Schesir Cat Pouch Φιλετο Κοτόπουλο 85gr,Schesir Cat Pouch Φιλετο Κοτόπουλο,Schesir,cat,wet,,,,5,6.34,0,1.0363,schesir-schesir-cat-pouch-φιλετο-κοτοπουλο-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020664,Schesir Cat Pouch Κοτόπουλο με λαυρακι 85gr,Schesir Cat Pouch Κοτόπουλο με λαυρακι,Schesir,cat,wet,,,,5,6.25,0,1.0364,schesir-schesir-cat-pouch-κοτοπουλο-με-λαυρακι-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020660,"ΞΗΡΑ ΤΡΟΦΗ.Γ REFLEX PLUS ADULT HAIRBALL SALMON 1,5kg",REFLEX PLUS ADULT HAIRBALL SALMON,Reflex,cat,dry,adult,,,1,6.13,0,1.0366,reflex-reflex-plus-adult-hairball-salmon-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020205,SCHESIR CAT POUCH CHICKEN & HAM 85gr,SCHESIR CAT POUCH CHICKEN & HAM,Schesir,cat,wet,,,,5,6.12,0,1.0367,schesir-schesir-cat-pouch-chicken-ham-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019681,POUCH DOLINA CAT ADULT ΤΟΝΟΣ 85gr,POUCH DOLINA CAT ADULT ΤΟΝΟΣ,Pouch,cat,wet,adult,,,8,5.99,0,1.0368,pouch-pouch-dolina-cat-adult-τονος-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017221,ΞΗΡΑ ΤΡΟΦΗ.Γ PF N.02 SLIMNESS 300gr,PF N.02 SLIMNESS,Pf,cat,dry,,,,2,5.87,0,1.0369,pf-pf-n-02-slimness-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020096,POUCH DOLINA CAT STERILIZED ΒΟΔΙΝΟ 85gr,POUCH DOLINA CAT STERILIZED ΒΟΔΙΝΟ,Pouch,cat,wet,,,,7,5.58,0,1.037,pouch-pouch-dolina-cat-sterilized-βοδινο-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019671,POUCH DOLINA CAT STERILIZED ΠΑΠΙΑ 85gr,POUCH DOLINA CAT STERILIZED ΠΑΠΙΑ,Pouch,cat,wet,,,,7,5.5,0,1.0371,pouch-pouch-dolina-cat-sterilized-παπια-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019650,POUCH REFLEX PLUS KITTEN KOMM ΑΡΝΙ ΣΕ ΣΑΛΤΣΑ 100gr,POUCH REFLEX PLUS KITTEN KOMM ΑΡΝΙ ΣΕ ΣΑΛΤΣΑ,Reflex,cat,wet,kitten,,,8,4.85,0,1.0372,reflex-pouch-reflex-plus-kitten-komm-αρνι-σε-σαλτσα-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019670,POUCH DOLINA CAT ADULT ΚΟΥΝΕΛΙ 85gr,POUCH DOLINA CAT ADULT ΚΟΥΝΕΛΙ,Pouch,cat,wet,adult,,,6,4.69,0,1.0373,pouch-pouch-dolina-cat-adult-κουνελι-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020663,Schesir cat Pouch Τονος με κινοα 85gr,Schesir cat Pouch Τονος με κινοα,Schesir,cat,wet,,,,4,4.68,0,1.0373,schesir-schesir-cat-pouch-τονος-με-κινοα-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020100,LEONARDO CAT POUCH CHICKEN 85gr,LEONARDO CAT POUCH CHICKEN,Leonardo,cat,wet,,,,5,4.6,0,1.0374,leonardo-leonardo-cat-pouch-chicken-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020099,LEONARDO CAT POUCH KITTEN POULTRY 85gr,LEONARDO CAT POUCH KITTEN POULTRY,Leonardo,cat,wet,kitten,,,4,4.13,0,1.0375,leonardo-leonardo-cat-pouch-kitten-poultry-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020146,POUCH Dr Clauder's Best Selection STERILITY No 33 Chicken & Duck with Seaweed 85gr,POUCH Dr Clauder's Best Selection STERILITY No 33 Chicken & Duck with Seaweed,Pouch,cat,wet,,,,3,3.75,0,1.0375,pouch-pouch-dr-clauder-s-best-selection-sterility-no-33-chicken-duck-with-seaweed-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020148,POUCH Dr Clauder's Best Selection Adult No 04 Salmon & Chicken with Quinoa 85gr,POUCH Dr Clauder's Best Selection Adult No 04 Salmon & Chicken with Quinoa,Pouch,cat,wet,adult,,,3,3.66,0,1.0376,pouch-pouch-dr-clauder-s-best-selection-adult-no-04-salmon-chicken-with-quinoa-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020144,POUCH Dr Clauder's Best Selection STERILITY No 31 Chicken & Turkey with Seaweed 85gr,POUCH Dr Clauder's Best Selection STERILITY No 31 Chicken & Turkey with Seaweed,Pouch,cat,wet,,,,3,3.65,0,1.0376,pouch-pouch-dr-clauder-s-best-selection-sterility-no-31-chicken-turkey-with-seaweed-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020145,POUCH Dr Clauder's Best Selection STERILITY No 32 Chicken & Beef with Catmint 85gr,POUCH Dr Clauder's Best Selection STERILITY No 32 Chicken & Beef with Catmint,Pouch,cat,wet,,,,3,3.66,0,1.0376,pouch-pouch-dr-clauder-s-best-selection-sterility-no-32-chicken-beef-with-catmint-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019669,POUCH DOLINA KITTEN ΜΠΑΚΑΛΙΑΡΟΣ & ΣΑΡΔΕΛΑ 85gr,POUCH DOLINA KITTEN ΜΠΑΚΑΛΙΑΡΟΣ & ΣΑΡΔΕΛΑ,Pouch,cat,wet,kitten,,,4,3.17,0,1.0377,pouch-pouch-dolina-kitten-μπακαλιαρος-σαρδελα-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020666,Schesir Cat Pouch Τονος με λαυρακι 85gr,Schesir Cat Pouch Τονος με λαυρακι,Schesir,cat,wet,,,,2,2.53,0,1.0378,schesir-schesir-cat-pouch-τονος-με-λαυρακι-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020149,POUCH Dr Clauder's Best Selection STERILITY No 34 Chicken & Salmon with Seaweed 85gr,POUCH Dr Clauder's Best Selection STERILITY No 34 Chicken & Salmon with Seaweed,Pouch,cat,wet,,,,2,2.5,0,1.0379,pouch-pouch-dr-clauder-s-best-selection-sterility-no-34-chicken-salmon-with-seaweed-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019616,POUCH Leonardo cat Kanguru & Catnip 85gr,POUCH Leonardo cat Kanguru & Catnip,Leonardo,cat,wet,,,,11,0,0,1.038,leonardo-pouch-leonardo-cat-kanguru-catnip-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020147,POUCH Dr Clauder's Best Selection Adult No 01 Chicken with Cranberries 85gr,POUCH Dr Clauder's Best Selection Adult No 01 Chicken with Cranberries,Pouch,cat,wet,adult,,,1,1.15,0,1.038,pouch-pouch-dr-clauder-s-best-selection-adult-no-01-chicken-with-cranberries-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020123,POUCH PIPER CAT ADULT STERILITY ΚΟΥΝΕΛΙ 100gr,POUCH PIPER CAT ADULT STERILITY ΚΟΥΝΕΛΙ,Pouch,cat,wet,adult,,,2,1.32,0,1.038,pouch-pouch-piper-cat-adult-sterility-κουνελι-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020124,POUCH PIPER CAT ADULT STERILITY ΤΟΝΟΣ 100gr,POUCH PIPER CAT ADULT STERILITY ΤΟΝΟΣ,Pouch,cat,wet,adult,,,1,0.66,0,1.038,pouch-pouch-piper-cat-adult-sterility-τονος-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020093,Barf Kittens Grow 500gr,Barf Kittens Grow,Barf,cat,raw,kitten,,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ;GRAIN FREE,,,,,barf-barf-kittens-grow-cat-raw-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020092,BARF Raw Hunter Adult Cat 500gr,BARF Raw Hunter Adult Cat,Barf,cat,raw,adult,,SUPER PREMIUM;MAINTENANCE;GRAIN FREE,,,,,barf-barf-raw-hunter-adult-cat-cat-raw-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,019670,Dolina Adult Cat Pouch με Κουνέλι 85gr,Dolina Adult Cat Pouch με Κουνέλι,Dolina,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,dolina-dolina-adult-cat-pouch-με-κουνελι-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,019681,Dolina Adult Cat Pouch με Τόνο 85gr,Dolina Adult Cat Pouch με Τόνο,Dolina,cat,wet,adult,,PREMIUM;MAINTENANCE,,,,,dolina-dolina-adult-cat-pouch-με-τονο-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,019669,Dolina Kitten Pouch Μπακαλιάρος & Σαρδέλα 85gr,Dolina Kitten Pouch Μπακαλιάρος & Σαρδέλα,Dolina,cat,wet,kitten,,PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ,,,,,dolina-dolina-kitten-pouch-μπακαλιαρος-σαρδελα-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020096,Dolina Sterilised Adult Cat Pouch με Βοδινό 85gr,Dolina Sterilised Adult Cat Pouch με Βοδινό,Dolina,cat,wet,adult,,PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dolina-dolina-sterilised-adult-cat-pouch-με-βοδινο-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,019671,Dolina Sterilised Adult Cat Pouch με Πάπια 85gr,Dolina Sterilised Adult Cat Pouch με Πάπια,Dolina,cat,wet,adult,,PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dolina-dolina-sterilised-adult-cat-pouch-με-παπια-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020148,Dr Clauder's Best Selection Adult Cat Pouch No 4 με Κοτόπουλο Σολομό & Κινόα 85gr,Dr Clauder's Best Selection Adult Cat Pouch No 4 με Κοτόπουλο Σολομό & Κινόα,Dr,cat,wet,adult,,HIGH PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dr-dr-clauder-s-best-selection-adult-cat-pouch-no-4-με-κοτοπουλο-σολομο-κινοα-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020147,Dr Clauder's Best Selection Adult No 01 Pouch με Κοτόπουλο & Κράνμπερις 85gr,Dr Clauder's Best Selection Adult No 01 Pouch με Κοτόπουλο & Κράνμπερις,Dr,cat,wet,adult,,HIGH PREMIUM;MAINTENANCE,,,,,dr-dr-clauder-s-best-selection-adult-no-01-pouch-με-κοτοπουλο-κρανμπερις-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020142,Dr Clauder's Best Selection Pouch Kitten No I Fine με Κοτόπουλο 85gr,Dr Clauder's Best Selection Pouch Kitten No I Fine με Κοτόπουλο,Dr,cat,wet,kitten,,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ,,,,,dr-dr-clauder-s-best-selection-pouch-kitten-no-i-fine-με-κοτοπουλο-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020143,Dr Clauder's Best Selection Sterilised Adult Cat Pouch No 30 Pure με Κοτόπουλο 85gr,Dr Clauder's Best Selection Sterilised Adult Cat Pouch No 30 Pure με Κοτόπουλο,Dr,cat,wet,adult,,HIGH PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dr-dr-clauder-s-best-selection-sterilised-adult-cat-pouch-no-30-pure-με-κοτοπουλο-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020144,Dr Clauder's Best Selection Sterilised Cat Pouch No 31 με Κοτόπουλο Γαλοπούλα & Φύκια 85gr,Dr Clauder's Best Selection Sterilised Cat Pouch No 31 με Κοτόπουλο Γαλοπούλα & Φύκια,Dr,cat,wet,adult,,HIGH PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dr-dr-clauder-s-best-selection-sterilised-cat-pouch-no-31-με-κοτοπουλο-γαλοπουλα-φυκια-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020145,Dr Clauder's Best Selection Sterilised Cat Pouch No 32 με Κοτόπουλο Μοσχάρι & Catmint 85gr,Dr Clauder's Best Selection Sterilised Cat Pouch No 32 με Κοτόπουλο Μοσχάρι & Catmint,Dr,cat,wet,adult,,HIGH PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dr-dr-clauder-s-best-selection-sterilised-cat-pouch-no-32-με-κοτοπουλο-μοσχαρι-catmint-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020146,Dr Clauder's Best Selection Sterilised Cat Pouch No 33 με Κοτόπουλο Πάπια & Φύκια 85gr,Dr Clauder's Best Selection Sterilised Cat Pouch No 33 με Κοτόπουλο Πάπια & Φύκια,Dr,cat,wet,adult,,HIGH PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dr-dr-clauder-s-best-selection-sterilised-cat-pouch-no-33-με-κοτοπουλο-παπια-φυκια-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020149,Dr Clauder's Best Selection Sterilised Cat Pouch No 34 με Κοτόπουλο Σολομό & Φύκια 85gr,Dr Clauder's Best Selection Sterilised Cat Pouch No 34 με Κοτόπουλο Σολομό & Φύκια,Dr,cat,wet,adult,,HIGH PREMIUM;STERILITY;LOW FAT/LIGHT,,,,,dr-dr-clauder-s-best-selection-sterilised-cat-pouch-no-34-με-κοτοπουλο-σολομο-φυκια-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
ΓΑΤΑ,020100,Leonardo Adult Cat Pouch με Κοτόπουλο 85gr,Leonardo Adult Cat Pouch με Κοτόπουλο,Leonardo,cat,wet,adult,,SUPER PREMIUM;MAINTENANCE,,,,,leonardo-leonardo-adult-cat-pouch-με-κοτοπουλο-cat-wet-gr-pareto-catalog,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
