source_file,extension,title,source_url,source_domain,probable_food_page,has_ingredients,has_analysis,has_kcal,has_ash,has_minerals,has_feeding_guide,duplicate_url_count,duplicate_title_count,readiness,notes
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Lamb & Blueberry Puppy Mini 7kg - Gatoskilo.html,html,N&D Pumpkin Grain Free Lamb & Blueberry Puppy Mini 7kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/12860-nd-pumpkin-grain-free-lamb-blueberry-puppy-mini-7kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Lamb & Blueberry Sterilised 1.5kg - Gatoskilo.html,html,N&D Pumpkin Grain Free Lamb & Blueberry Sterilised 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/22563-nd-pumpkin-grain-free-lamb-blueberry-sterilised-15kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Lamb & Blueberry Sterilised 5kg - Gatoskilo.html,html,N&D Pumpkin Grain Free Lamb & Blueberry Sterilised 5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/22564-nd-pumpkin-grain-free-lamb-blueberry-sterilised-5kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Quail 1.5kg - Gatoskilo.html,html,N&D Pumpkin Grain Free Quail 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13161-nd-pumpkin-grain-free-quail-15kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Quail 300gr - Gatoskilo.html,html,N&D Pumpkin Grain Free Quail 300gr,https://www.gatoskilo.gr/ksira-trofi-gatas/13160-nd-pumpkin-grain-free-quail-300gr.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Quail Sterilised 1.5kg - Gatoskilo.html,html,N&D Pumpkin Grain Free Quail Sterilised 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13164-nd-pumpkin-grain-free-quail-sterilised-15kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Quail Sterilised 300gr - Gatoskilo.html,html,N&D Pumpkin Grain Free Quail Sterilised 300gr,https://www.gatoskilo.gr/ksira-trofi-gatas/13163-nd-pumpkin-grain-free-quail-sterilised-300gr.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Pumpkin Grain Free Venison 1.5kg - Gatoskilo.html,html,N&D Pumpkin Grain Free Venison 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13152-nd-pumpkin-grain-free-venison-15kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Digestion Lamb 1.5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Digestion Lamb 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13126-nd-quinoa-grain-free-digestion-lamb-15kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,3,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Digestion Lamb 300gr - Gatoskilo.html,html,N&D Quinoa Grain Free Digestion Lamb 300gr,https://www.gatoskilo.gr/ksira-trofi-gatas/13125-nd-quinoa-grain-free-digestion-lamb-300gr.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Digestion Lamb 5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Digestion Lamb 5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13127-nd-quinoa-grain-free-digestion-lamb-5kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,3,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Digestion Lamb 7kg - Gatoskilo.html,html,N&D Quinoa Grain Free Digestion Lamb 7kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/12829-nd-quinoa-grain-free-digestion-lamb-7kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,3,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Neutered Duck Adult Med_Maxi 2.5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Neutered Duck Adult Med/Maxi 2.5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/21649-nd-quinoa-grain-free-neutered-duck-adult-med-maxi-25kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Neutered Duck Adult Mini 2.5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Neutered Duck Adult Mini 2.5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/21648-nd-quinoa-grain-free-neutered-duck-adult-mini-25kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Skin & Coat Duck Mini 2.5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Skin & Coat Duck Mini 2.5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/27007-nd-quinoa-grain-free-skin-coat-duck-mini-25kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Skin & Coat Venison Mini 2.5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Skin & Coat Venison Mini 2.5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/27010-nd-quinoa-grain-free-skin-coat-venison-mini-25kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Skin & Coat Venison Mini 7kg - Gatoskilo.html,html,N&D Quinoa Grain Free Skin & Coat Venison Mini 7kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/28015-nd-quinoa-grain-free-skin-coat-venison-mini-7kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Urinary Duck 1.5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Urinary Duck 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13129-nd-quinoa-grain-free-urinary-duck-15kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Urinary Duck 5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Urinary Duck 5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13130-nd-quinoa-grain-free-urinary-duck-5kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Weight Management Lamb 5kg - Gatoskilo.html,html,N&D Quinoa Grain Free Weight Management Lamb 5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/13133-nd-quinoa-grain-free-weight-management-lamb-5kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Weight Management Lamb 7kg - Gatoskilo.html,html,N&D Quinoa Grain Free Weight Management Lamb 7kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/21645-nd-quinoa-grain-free-weight-management-lamb-7kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D Quinoa Grain Free Weight Management Mini Lamb & Broccoli 7kg - Gatoskilo.html,html,N&D Quinoa Grain Free Weight Management Mini Lamb & Broccoli 7kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/28022-nd-quinoa-grain-free-weight-management-mini-lamb-broccoli-7kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D White Grain Free Sea Bass & Spirulina Adult Mini 2kg - Gatoskilo.html,html,N&D White Grain Free Sea Bass & Spirulina Adult Mini 2kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/23372-nd-white-grain-free-sea-bass-spirulina-adult-mini-2kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D White Grain Free Sea Bass & Spirulina Adult Mini 5kg - Gatoskilo.html,html,N&D White Grain Free Sea Bass & Spirulina Adult Mini 5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/29033-nd-white-grain-free-sea-bass-spirulina-adult-mini-5kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\N&D White Grain Free Sea Bass & Spirulina Puppy Mini 1.5kg - Gatoskilo.html,html,N&D White Grain Free Sea Bass & Spirulina Puppy Mini 1.5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/29028-nd-white-grain-free-sea-bass-spirulina-puppy-mini-15kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Κοτόπουλο 10kg - Gatoskilo.html,html,Natural Trainer Adult Κοτόπουλο 10kg,https://www.gatoskilo.gr/ksira-trofi-gatas/18658-natural-trainer-adult-kotopoulo-10kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,1,import_candidate_needs_kcal_or_estimate,missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Sterilized Λευκά Κρέατα 1.5kg - Gatoskilo.html,html,Natural Trainer Adult Sterilized Λευκά Κρέατα 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/8778-natural-trainer-adult-sterilized-lefka-kreata-15kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,3,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Sterilized Λευκά Κρέατα 10kg - Gatoskilo.html,html,Natural Trainer Adult Sterilized Λευκά Κρέατα 10kg,https://www.gatoskilo.gr/ksira-trofi-gatas/9543-natural-trainer-adult-sterilized-lefka-kreata-10kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,3,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Sterilized Λευκά Κρέατα 3kg - Gatoskilo.html,html,Natural Trainer Adult Sterilized Λευκά Κρέατα 3kg,https://www.gatoskilo.gr/ksira-trofi-gatas/8779-natural-trainer-adult-sterilized-lefka-kreata-3kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,3,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Sterilized Προσούτο 1.5kg - Gatoskilo.html,html,Natural Trainer Adult Sterilized Προσούτο 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/8783-natural-trainer-adult-sterilized-prosouto-15kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,1,import_candidate_needs_kcal_or_estimate,missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Sterilized Σολομός 1.5kg - Gatoskilo.html,html,Natural Trainer Adult Sterilized Σολομός 1.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/8780-natural-trainer-adult-sterilized-solomos-15kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,3,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Sterilized Σολομός 10kg - Gatoskilo.html,html,Natural Trainer Adult Sterilized Σολομός 10kg,https://www.gatoskilo.gr/ksira-trofi-gatas/9442-natural-trainer-adult-sterilized-solomos-10kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,3,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Adult Sterilized Σολομός 3kg - Gatoskilo.html,html,Natural Trainer Adult Sterilized Σολομός 3kg,https://www.gatoskilo.gr/ksira-trofi-gatas/8781-natural-trainer-adult-sterilized-solomos-3kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,3,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Natural Trainer Medium Adult Fresh Chicken 12kg - Gatoskilo.html,html,Natural Trainer Medium Adult Fresh Chicken 12kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/8719-natural-trainer-medium-adult-fresh-chicken-12kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,1,import_candidate_needs_kcal_or_estimate,missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Nature's Protection Dark Coat Poultry Adult All Breeds 1.5kg - Gatoskilo.html,html,Nature's Protection Dark Coat Poultry Adult All Breeds 1.5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/25079-nature-s-protection-dark-coat-poultry-adult-all-breeds-15kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,1,import_candidate_needs_kcal_or_estimate,missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Nature's Protection Red Coat Salmon Grain Free Junior Mini 10kg - Gatoskilo.html,html,Nature's Protection Red Coat Salmon Grain Free Junior Mini 10kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/22412-nature-s-protection-red-coat-salmon-grain-free-junior-mini-10kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,1,import_candidate_needs_kcal_or_estimate,missing_kcal|feeding_guide_available
"C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Cat Miacis Salmon, Chicken, Rabbit & Anchovies 1.6kg - Gatoskilo.html",html,"Naturea Cat Miacis Salmon, Chicken, Rabbit & Anchovies 1.6kg",https://www.gatoskilo.gr/ksira-trofi-gatas/25477-naturea-cat-miacis-salmon-chicken-rabbit-anchovies-16kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
"C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Cat Miacis Salmon, Chicken, Rabbit & Anchovies 5.5kg - Gatoskilo.html",html,"Naturea Cat Miacis Salmon, Chicken, Rabbit & Anchovies 5.5kg",https://www.gatoskilo.gr/ksira-trofi-gatas/25378-naturea-cat-miacis-salmon-chicken-rabbit-anchovies-55kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Elements Adult Iberian Pork 12kg - Gatoskilo.html,html,Naturea Elements Adult Iberian Pork 12kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/29989-naturea-elements-adult-iberian-pork-12kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Elements Adult Iberian Pork 2kg - Gatoskilo.html,html,Naturea Elements Adult Iberian Pork 2kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/29988-naturea-elements-adult-iberian-pork-2kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Elements Puppy Chicken 12kg - Gatoskilo.html,html,Naturea Elements Puppy Chicken 12kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/14035-naturea-elements-puppy-chicken-12kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Ethos Atlantica North Atlantic Salmon 10kg - Gatoskilo.html,html,Naturea Ethos Atlantica North Atlantic Salmon 10kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/25527-naturea-ethos-atlantica-north-atlantic-salmon-10kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Ethos Regional Free Range Chicken 10kg - Gatoskilo.html,html,Naturea Ethos Regional Free Range Chicken 10kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/25526-naturea-ethos-regional-free-range-chicken-10kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Ethos Regional Free Range Chicken Senior 1.6kg - Gatoskilo.html,html,Naturea Ethos Regional Free Range Chicken Senior 1.6kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/25471-naturea-ethos-regional-free-range-chicken-senior-16kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Lands Barong North Atlantic Salmon 1.6kg - Gatoskilo.html,html,Naturea Lands Barong North Atlantic Salmon 1.6kg,https://www.gatoskilo.gr/ksira-trofi-gatas/25519-naturea-lands-barong-north-atlantic-salmon-16kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Lands Barong North Atlantic Salmon 5.5kg - Gatoskilo.html,html,Naturea Lands Barong North Atlantic Salmon 5.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/25521-naturea-lands-barong-north-atlantic-salmon-55kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Lands Bastet Free Range Chicken 1.6kg - Gatoskilo.html,html,Naturea Lands Bastet Free Range Chicken 1.6kg,https://www.gatoskilo.gr/ksira-trofi-gatas/25518-naturea-lands-bastet-free-range-chicken-16kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Lands Bastet Free Range Chicken 5.5kg - Gatoskilo.html,html,Naturea Lands Bastet Free Range Chicken 5.5kg,https://www.gatoskilo.gr/ksira-trofi-gatas/25520-naturea-lands-bastet-free-range-chicken-55kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Naturals Acqua Deep Ocean Tuna 12kg - Gatoskilo.html,html,Naturea Naturals Acqua Deep Ocean Tuna 12kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/25331-naturea-naturals-acqua-deep-ocean-tuna-12kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Naturals Acqua Deep Ocean Tuna 2kg - Gatoskilo.html,html,Naturea Naturals Acqua Deep Ocean Tuna 2kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/30248-naturea-naturals-acqua-deep-ocean-tuna-2kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,2,strong_import_candidate,duplicate_title_or_pack_variant|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Naturals Acqua Deep Ocean Tuna Small Breed 5.5kg - Gatoskilo.html,html,Naturea Naturals Acqua Deep Ocean Tuna Small Breed 5.5kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/25517-naturea-naturals-acqua-deep-ocean-tuna-small-breed-55kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Naturea Naturals Mare North Atlantic Salmon 2kg - Gatoskilo.html,html,Naturea Naturals Mare North Atlantic Salmon 2kg,https://www.gatoskilo.gr/ksira-trofi-skyloy/25516-naturea-naturals-mare-north-atlantic-salmon-2kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Optima Nova Adult Chicken & Rice 2kg - Gatoskilo.html,html,Optima Nova Adult Chicken & Rice 2kg,https://www.gatoskilo.gr/ksira-trofi-gatas/9576-optima-nova-adult-chicken-rice-2kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,1,import_candidate_needs_kcal_or_estimate,missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Optima Nova Adult Sterilized 2kg - Gatoskilo.html,html,Optima Nova Adult Sterilized 2kg,https://www.gatoskilo.gr/ksira-trofi-gatas/9580-optima-nova-adult-sterilized-2kg.html,gatoskilo.gr,yes,yes,yes,yes,yes,yes,yes,1,1,strong_import_candidate,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Optima Nova Kitten 2kg - Gatoskilo.html,html,Optima Nova Kitten 2kg,https://www.gatoskilo.gr/ksira-trofi-gatas/9573-optima-nova-kitten-2kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,2,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Optima Nova Kitten 8kg - Gatoskilo.html,html,Optima Nova Kitten 8kg,https://www.gatoskilo.gr/ksira-trofi-gatas/9574-optima-nova-kitten-8kg.html,gatoskilo.gr,yes,yes,yes,no,yes,yes,yes,1,2,import_candidate_needs_kcal_or_estimate,duplicate_title_or_pack_variant|missing_kcal|feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Orijen Cat & Kitten Fit & Trim 1.8kg - Gatoskilo.html,html,Orijen Cat & Kitten Fit & Trim 1.8kg,https://www.gatoskilo.gr/ksira-trofi-gatas/4525-orijen-cat-kitten-fit-trim-18kg.html,gatoskilo.gr,yes,no,yes,yes,yes,yes,yes,1,1,partial_review,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Orijen Guardian 8 1.8kg - Gatoskilo.html,html,Orijen Guardian 8 1.8kg,https://www.gatoskilo.gr/ksira-trofi-gatas/18919-orijen-guardian-8-18kg.html,gatoskilo.gr,yes,no,yes,yes,yes,yes,yes,1,1,partial_review,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Orijen Kitten 1.8kg - Gatoskilo.html,html,Orijen Kitten 1.8kg,https://www.gatoskilo.gr/ksira-trofi-gatas/18921-orijen-kitten-18kg.html,gatoskilo.gr,yes,no,yes,yes,yes,yes,yes,1,1,partial_review,feeding_guide_available
C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Orijen Original Cat 1.8kg - Gatoskilo.html,html,Orijen Original Cat 1.8kg,https://www.gatoskilo.gr/ksira-trofi-gatas/18923-orijen-original-cat-18kg.html,gatoskilo.gr,yes,no,yes,yes,yes,yes,yes,1,2,partial_review,duplicate_title_or_pack_variant|feeding_guide_available
