formula_key,brand,formula_name,species,format,kcal_per_100g,kcal_per_kg,calculation_note,source_url,recommended_action
equilibrio-skin-and-digestion-salmon-dog-dry-gr-gatoskilo,Equilibrio,Skin & Digestion Salmon,dog,dry,365,3650,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38,https://www.gatoskilo.gr/ksira-trofi-skyloy/10272-equilibrio-skin-digestion-salmon-2kg.html,Keep as review-safe estimate until official label kcal is found.
equilibrio-reduced-calorie-dog-dry-gr-gatoskilo,Equilibrio,Reduced Calorie,dog,dry,328.3,3283,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10276-equilibrio-reduced-calorie-12kg.html,Keep as review-safe estimate until official label kcal is found.
versele-laga-opti-life-adult-skin-care-mini-dog-dry-gr-gatoskilo,Versele Laga,Opti Life Adult Skin Care Mini,dog,dry,367.1,3671,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/10668-opti-life-adult-skin-care-mini-75kg.html,Keep as review-safe estimate until official label kcal is found.
josera-bavaro-force-dog-dry-gr-gatoskilo,Josera,Bavaro Force,dog,dry,366,3660,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/10799-josera-bavaro-force-18kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-small-breed-dental-for-dogs-dog-dry-gr-gatoskilo,Canagan,Small Breed Dental for Dogs,dog,dry,279.3,2793,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/10896-canagan-small-breed-dental-for-dogs-2kg.html,Keep as review-safe estimate until official label kcal is found.
ambrosia-grain-free-adult-mini-senior-light-sterilised-fresh-salmon-and-turkey-dog-dry-gr-gatoskilo,Ambrosia,Grain Free Adult Mini Senior Light Sterilised Fresh Salmon & Turkey,dog,dry,274.5,2745,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/17663-ambrosia-grain-free-adult-mini-senior-light-sterilised-fresh-salmon-turkey-5kg.html,Keep as review-safe estimate until official label kcal is found.
amity-adult-mini-dog-dry-gr-gatoskilo,Amity,Adult Mini,dog,dry,340.7,3407,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/19232-amity-adult-mini-10kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-sensitivity-control-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Sensitivity Control,dog,dry,275.3,2753,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=56,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22242-royal-canin-vet-diet-dog-sensitivity-control-14kg.html,Keep as review-safe estimate until official label kcal is found.
nature-s-protection-white-dog-insect-grain-free-adult-mini-dog-dry-gr-gatoskilo,Nature,'s Protection White Dog Insect Grain Free Adult Mini,dog,dry,284.7,2847,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54,https://www.gatoskilo.gr/ksira-trofi-skyloy/22407-nature-s-protection-white-dog-insect-grain-free-adult-mini-15kg.html,Keep as review-safe estimate until official label kcal is found.
nature-s-protection-red-coat-salmon-grain-free-adult-mini-dog-dry-gr-gatoskilo,Nature,'s Protection Red Coat Salmon Grain Free Adult Mini,dog,dry,278.9,2789,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/22413-nature-s-protection-red-coat-salmon-grain-free-adult-mini-15kg.html,Keep as review-safe estimate until official label kcal is found.
aatu-chicken-complete-dog-dry-gr-gatoskilo,AATU,Chicken Complete,dog,dry,292.5,2925,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=48.9,https://www.gatoskilo.gr/ksira-trofi-skyloy/4279-aatu-chicken-complete-10kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-piemonte-dog-dry-gr-gatoskilo,Happy Dog,Piemonte,dog,dry,280.8,2808,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54,https://www.gatoskilo.gr/ksira-trofi-skyloy/7214-happy-dog-piemonte-4kg.html,Keep as review-safe estimate until official label kcal is found.
barking-heads-fuss-pot-duck-dog-dry-gr-gatoskilo,Barking Heads,Fuss Pot Duck,dog,dry,363,3630,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36,https://www.gatoskilo.gr/ksira-trofi-skyloy/7787-barking-heads-fuss-pot-duck-12kg.html,Keep as review-safe estimate until official label kcal is found.
amity-iberian-pork-dog-dry-gr-gatoskilo,Amity,Iberian Pork,dog,dry,336.5,3365,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42,https://www.gatoskilo.gr/ksira-trofi-skyloy/8263-amity-iberian-pork-15kg.html,Keep as review-safe estimate until official label kcal is found.
meradog-pure-sensitive-grain-free-fresh-meat-turkey-and-potato-dog-dry-gr-gatoskilo,Meradog,Pure Sensitive Grain-Free Fresh Meat Turkey & Potato,dog,dry,342.9,3429,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/8343-meradog-pure-sensitive-grain-free-fresh-meat-turkey-potato-125kg.html,Keep as review-safe estimate until official label kcal is found.
happy-dog-vet-diet-hepatic-dog-dry-gr-gatoskilo,Happy Dog,Vet Diet Hepatic,dog,dry,368.8,3688,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50.5,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/8655-happy-dog-vet-diet-hepatic-4kg.html,Keep as review-safe estimate until official label kcal is found.
trainer-natural-trainer-mini-maturity-κοτοπουλο-dog-dry-gr-gatoskilo,Trainer,Natural Trainer Mini Maturity Κοτόπουλο,dog,dry,294.9,2949,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=56.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/8714-natural-trainer-mini-maturity-κοτόπουλο-2kg.html,Keep as review-safe estimate until official label kcal is found.
aatu-duck-complete-dog-dry-gr-gatoskilo,AATU,Duck Complete,dog,dry,287,2870,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/4280-aatu-duck-complete-15kg.html,Keep as review-safe estimate until official label kcal is found.
aatu-salmon-for-puppies-cat-dry-gr-gatoskilo,AATU,Salmon For Puppies,cat,dry,300.1,3001,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/4284-aatu-salmon-for-puppies-15kg.html,Keep as review-safe estimate until official label kcal is found.
acana-free-run-duck-dog-dry-gr-gatoskilo,Acana,Free Run Duck,dog,dry,339.3,3393,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=29.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10301-acana-free-run-duck-114kg.html,Keep as review-safe estimate until official label kcal is found.
ambrosia-grain-free-adult-beef-and-fresh-salmon-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Adult Beef & Fresh Salmon,cat,dry,284.8,2848,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49.9,https://www.gatoskilo.gr/ksira-trofi-skyloy/16205-ambrosia-grain-free-adult-beef-fresh-salmon-12kg.html,Keep as review-safe estimate until official label kcal is found.
ambrosia-grain-free-adult-sensitive-fresh-turkey-and-rabbit-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Adult Sensitive Fresh Turkey & Rabbit,cat,dry,381.8,3818,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=30.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/16207-ambrosia-grain-free-adult-sensitive-fresh-turkey-rabbit-12kg.html,Keep as review-safe estimate until official label kcal is found.
amity-lamb-and-rice-dog-dry-gr-gatoskilo,Amity,Lamb & Rice,dog,dry,336.5,3365,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42,https://www.gatoskilo.gr/ksira-trofi-skyloy/8267-amity-lamb-rice-15kg.html,Keep as review-safe estimate until official label kcal is found.
amity-salmon-and-rice-dog-dry-gr-gatoskilo,Amity,Salmon & Rice,dog,dry,336.5,3365,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42,https://www.gatoskilo.gr/ksira-trofi-skyloy/8265-amity-salmon-rice-15kg.html,Keep as review-safe estimate until official label kcal is found.
amity-senior-and-light-dog-dry-gr-gatoskilo,Amity,Senior & Light,dog,dry,319.8,3198,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/8269-amity-senior-light-15kg.html,Keep as review-safe estimate until official label kcal is found.
banters-adult-grain-free-chicken-and-potato-dog-dry-gr-gatoskilo,Banters,Adult Grain Free Chicken & Potato,dog,dry,277.3,2773,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=51.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/9943-banters-adult-grain-free-chicken-potato-15kg.html,Keep as review-safe estimate until official label kcal is found.
banters-adult-large-chicken-and-rice-dog-dry-gr-gatoskilo,Banters,Adult Large Chicken & Rice,dog,dry,276.3,2763,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/9937-banters-adult-large-chicken-rice-15kg.html,Keep as review-safe estimate until official label kcal is found.
banters-adult-mini-chicken-and-rice-dog-dry-gr-gatoskilo,Banters,Adult Mini Chicken & Rice,dog,dry,362.9,3629,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.4,https://www.gatoskilo.gr/ksira-trofi-skyloy/9934-banters-adult-mini-chicken-rice-8kg.html,Keep as review-safe estimate until official label kcal is found.
banters-senior-light-chicken-and-rice-dog-dry-gr-gatoskilo,Banters,Senior Light Chicken & Rice,dog,dry,319.5,3195,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=47,https://www.gatoskilo.gr/ksira-trofi-skyloy/9939-banters-senior-light-chicken-rice-15kg.html,Keep as review-safe estimate until official label kcal is found.
barking-heads-bowl-lickin-chicken-dog-dry-gr-gatoskilo,Barking Heads,Bowl Lickin' Chicken,dog,dry,291.5,2915,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49,https://www.gatoskilo.gr/ksira-trofi-skyloy/7789-barking-heads-bowl-lickin-chicken-12kg.html,Keep as review-safe estimate until official label kcal is found.
barking-heads-doggylicious-duck-small-breed-dog-dry-gr-gatoskilo,Barking Heads,Doggylicious Duck - Small Breed,dog,dry,280.5,2805,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/7792-barking-heads-doggylicious-duck-small-breed-15kg.html,Keep as review-safe estimate until official label kcal is found.
barking-heads-fat-dog-slim-chicken-dog-dry-gr-gatoskilo,Barking Heads,Fat Dog Slim Chicken,dog,dry,320.5,3205,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/7775-barking-heads-fat-dog-slim-chicken-2kg.html,Keep as review-safe estimate until official label kcal is found.
barking-heads-golden-years-dog-dry-gr-gatoskilo,Barking Heads,Golden Years,dog,dry,328.3,3283,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/7782-barking-heads-golden-years-12kg.html,Keep as review-safe estimate until official label kcal is found.
barking-heads-hair-necessities-salmon-dog-dry-gr-gatoskilo,Barking Heads,Hair Necessities Salmon,dog,dry,343.3,3433,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/7780-barking-heads-hair-necessities-salmon-12kg.html,Keep as review-safe estimate until official label kcal is found.
barking-heads-little-paws-bowl-lickin-chicken-small-breed-dog-dry-gr-gatoskilo,Barking Heads,Little Paws Bowl Lickin' Chicken - Small Breed,dog,dry,282.5,2825,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/7794-barking-heads-little-paws-bowl-lickin-chicken-small-breed-15kg.html,Keep as review-safe estimate until official label kcal is found.
bedog-prime-dog-dry-gr-gatoskilo,Bedog,Prime,dog,dry,331.3,3313,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/20945-bedog-prime-15kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-adult-dinner-dog-dry-gr-gatoskilo,Belcando,Adult Dinner,dog,dry,331.1,3311,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=46.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/11232-belcando-adult-dinner-125kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-adult-grain-free-beef-dog-dry-gr-gatoskilo,Belcando,Adult Grain Free Beef,dog,dry,343.3,3433,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43,https://www.gatoskilo.gr/ksira-trofi-skyloy/11861-belcando-adult-grain-free-beef-125kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-adult-grain-free-ocean-dog-dry-gr-gatoskilo,Belcando,Adult Grain Free Ocean,dog,dry,351.2,3512,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.9,https://www.gatoskilo.gr/ksira-trofi-skyloy/11847-belcando-adult-grain-free-ocean-125kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-adult-lamb-and-rice-dog-dry-gr-gatoskilo,Belcando,Adult Lamb & Rice,dog,dry,341.8,3418,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/11238-belcando-adult-lamb-rice-125kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-adult-light-dog-dry-gr-gatoskilo,Belcando,Adult Light,dog,dry,319.8,3198,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/11853-belcando-adult-light-125kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-finest-croc-dog-dry-gr-gatoskilo,Belcando,Finest Croc,dog,dry,377.6,3776,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=30.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/11239-belcando-finest-croc-1kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-finest-grain-free-lamb-dog-dry-gr-gatoskilo,Belcando,Finest Grain Free Lamb,dog,dry,348,3480,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/11262-belcando-finest-grain-free-lamb-1kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-finest-grain-free-salmon-dog-dry-gr-gatoskilo,Belcando,Finest Grain Free Salmon,dog,dry,351.9,3519,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/11265-belcando-finest-grain-free-salmon-1kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-finest-light-dog-dry-gr-gatoskilo,Belcando,Finest Light,dog,dry,319.8,3198,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50,https://www.gatoskilo.gr/ksira-trofi-skyloy/11852-belcando-finest-light-125kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-mastercraft-fresh-beef-dog-dry-gr-gatoskilo,Belcando Mastercraft,Fresh Beef,dog,dry,355.7,3557,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/8175-belcando-mastercraft-fresh-beef-22kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-puppy-gravy-dog-dry-gr-gatoskilo,Belcando,Puppy Gravy,dog,dry,370.3,3703,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/11221-belcando-puppy-gravy-1kg.html,Keep as review-safe estimate until official label kcal is found.
belcando-senior-sensitive-dog-dry-gr-gatoskilo,Belcando,Senior Sensitive,dog,dry,331.8,3318,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=51,https://www.gatoskilo.gr/ksira-trofi-skyloy/11850-belcando-senior-sensitive-125kg.html,Keep as review-safe estimate until official label kcal is found.
brekkies-dog-delicious-beef-dog-dry-gr-gatoskilo,Brekkies,Dog Delicious Beef,dog,dry,323,3230,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=46.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/17008-brekkies-dog-delicious-beef-725kg.html,Keep as review-safe estimate until official label kcal is found.
brekkies-dog-delicious-salmon-dog-dry-gr-gatoskilo,Brekkies,Dog Delicious Salmon,dog,dry,320.5,3205,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/19643-brekkies-dog-delicious-salmon-725kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-country-game-for-dogs-dog-dry-gr-gatoskilo,Canagan,Country Game for Dogs,dog,dry,279.3,2793,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/3098-canagan-country-game-for-dogs-12kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-free-run-chicken-for-dogs-dog-dry-gr-gatoskilo,Canagan,Free - Run Chicken for Dogs,dog,dry,281,2810,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/3090-canagan-free-run-chicken-for-dogs-12kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-free-range-chicken-for-puppies-dog-dry-gr-gatoskilo,Canagan,Free Range Chicken for Puppies,dog,dry,280.5,2805,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/20901-canagan-free-range-chicken-for-puppies-2kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-free-range-turkey-dental-for-dogs-dog-dry-gr-gatoskilo,Canagan,Free Range Turkey Dental for Dogs,dog,dry,279.3,2793,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/7465-canagan-free-range-turkey-dental-for-dogs-12kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-grass-fed-lamb-for-dogs-dog-dry-gr-gatoskilo,Canagan,Grass Fed Lamb for Dogs,dog,dry,267.8,2678,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/3103-canagan-grass-fed-lamb-for-dogs-12kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-highland-feast-for-dogs-dog-dry-gr-gatoskilo,Canagan,Highland Feast for Dogs,dog,dry,277.5,2775,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/7516-canagan-highland-feast-for-dogs-12kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-light-senior-for-dogs-dog-dry-gr-gatoskilo,Canagan,Light/Senior for Dogs,dog,dry,285.8,2858,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.3,https://www.gatoskilo.gr/ksira-trofi-skyloy/3100-canagan-light-senior-for-dogs-12kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-scottish-salmon-for-dogs-dog-dry-gr-gatoskilo,Canagan,Scottish Salmon for Dogs,dog,dry,281,2810,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/3096-canagan-scottish-salmon-for-dogs-12kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-small-breed-country-game-for-dogs-dog-dry-gr-gatoskilo,Canagan,Small Breed Country Game for Dogs,dog,dry,279.3,2793,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/3094-canagan-small-breed-country-game-for-dogs-2kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-small-breed-free-run-chicken-for-dogs-dog-dry-gr-gatoskilo,Canagan,Small Breed Free - Run Chicken for Dogs,dog,dry,281,2810,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/3092-canagan-small-breed-free-run-chicken-for-dogs-2kg.html,Keep as review-safe estimate until official label kcal is found.
canagan-small-breed-scottish-salmon-for-dogs-dog-dry-gr-gatoskilo,Canagan,Small Breed Scottish Salmon for Dogs,dog,dry,281,2810,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=45.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/10897-canagan-small-breed-scottish-salmon-for-dogs-2kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-best-choice-adult-sensitive-lamb-and-rice-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Best Choice Adult Sensitive Lamb & Rice,dog,dry,328.3,3283,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=46.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/18067-dr-clauder-s-best-choice-adult-sensitive-lamb-rice-125kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-dog-kidney-diet-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Dog Kidney Diet,dog,dry,296.3,2963,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=70.4,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/18116-dr-clauder-s-dog-kidney-diet-4kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-dog-skin-and-coat-diet-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Dog Skin & Coat Diet,dog,dry,296.2,2962,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59.7,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/18114-dr-clauder-s-dog-skin-coat-diet-4kg.html,Keep as review-safe estimate until official label kcal is found.
dr-clauder-dr-clauder-s-wild-life-grain-free-lamb-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Wild Life Grain Free Lamb,dog,dry,350.8,3508,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/18084-dr-clauder-s-wild-life-grain-free-lamb-115kg.html,Keep as review-safe estimate until official label kcal is found.
equilibrio-adult-medium-breed-δωρο-dog-dry-gr-gatoskilo,Equilibrio,Adult Medium Breed + ΔΩΡΟ,dog,dry,356.8,3568,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10280-equilibrio-adult-medium-breed-12kg-2kg-doro.html,Keep as review-safe estimate until official label kcal is found.
equilibrio-adult-small-breed-dog-dry-gr-gatoskilo,Equilibrio,Adult Small Breed,dog,dry,366.8,3668,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10273-equilibrio-adult-small-breed-75kg.html,Keep as review-safe estimate until official label kcal is found.
equilibrio-puppy-small-breed-dog-dry-gr-gatoskilo,Equilibrio,Puppy Small Breed,dog,dry,378.5,3785,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=33,https://www.gatoskilo.gr/ksira-trofi-skyloy/10274-equilibrio-puppy-small-breed-75kg.html,Keep as review-safe estimate until official label kcal is found.
europremium-adult-derma-grain-free-dog-dry-gr-gatoskilo,Europremium,Adult Derma Grain Free,dog,dry,284.8,2848,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/19480-europremium-adult-derma-10kg-grain-free.html,Keep as review-safe estimate until official label kcal is found.
europremium-adult-sterilized-grain-free-dog-dry-gr-gatoskilo,Europremium,Adult Sterilized Grain Free,dog,dry,328.9,3289,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/19478-europremium-adult-sterilized-10kg-grain-free.html,Keep as review-safe estimate until official label kcal is found.
europremium-medium-puppy-chicken-and-rice-dog-dry-gr-gatoskilo,Europremium,Medium Puppy Chicken & Rice,dog,dry,361.8,3618,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/19468-europremium-medium-puppy-chicken-rice-12kg.html,Keep as review-safe estimate until official label kcal is found.
europremium-small-adult-chicken-and-rice-dog-dry-gr-gatoskilo,Europremium,Small Adult Chicken & Rice,dog,dry,366.8,3668,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/19465-europremium-small-adult-chicken-rice-3kg.html,Keep as review-safe estimate until official label kcal is found.
fish4dogs-finest-salmon-adult-large-dog-dry-gr-gatoskilo,Fish4Dogs,Finest Salmon Adult Large,dog,dry,289.5,2895,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/11307-fish4dogs-finest-salmon-adult-large-12kg.html,Keep as review-safe estimate until official label kcal is found.
fish4dogs-finest-salmon-adult-small-dog-dry-gr-gatoskilo,Fish4Dogs,Finest Salmon Adult Small,dog,dry,289.5,2895,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/11309-fish4dogs-finest-salmon-adult-small-6kg.html,Keep as review-safe estimate until official label kcal is found.
fish4dogs-ocean-white-fish-adult-large-dog-dry-gr-gatoskilo,Fish4Dogs,Ocean White Fish Adult Large,dog,dry,289,2890,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/11312-fish4dogs-ocean-white-fish-adult-large-12kg.html,Keep as review-safe estimate until official label kcal is found.
