formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
reflex-plus-medium-large-junior-lamb-dog-dry-gr-gatoskilo,Reflex,Plus Medium / Large Junior Lamb,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/30055-reflex-plus-medium-large-junior-lamb-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Reflex Plus Medium _ Large Junior Lamb 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Reflex Plus Medium _ Large Junior Lamb 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.5; default_moisture_percent=10; pack_sizes_seen=12kg
reflex-plus-medium-large-light-and-sterilised-adult-lamb-dog-dry-gr-gatoskilo,Reflex,Plus Medium / Large Light & Sterilised Adult Lamb,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/30206-reflex-plus-medium-large-light-sterilised-adult-lamb-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Reflex Plus Medium _ Large Light & Sterilised Adult Lamb 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Reflex Plus Medium _ Large Light & Sterilised Adult Lamb 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.5; declared_moisture_used_for_estimate=true; pack_sizes_seen=12kg
reflex-plus-mini-small-adult-lamb-and-rice-dog-dry-gr-gatoskilo,Reflex,Plus Mini / Small Adult Lamb & Rice,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/28919-reflex-plus-mini-small-adult-lamb-rice-8kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Reflex Plus Mini _ Small Adult Lamb & Rice 8kg - Gatoskilo.html,8kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|sodium_percent|vitamin_d3_iukg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=8kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Reflex Plus Mini _ Small Adult Lamb & Rice 8kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39.5; declared_moisture_used_for_estimate=true; pack_sizes_seen=8kg
royal-canin-ageing-11-cat-dry-gr-gatoskilo,Royal Canin,Ageing 11+,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/30208-royal-canin-ageing-11-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Ageing 11+ 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|dha_percent|epa_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Ageing 11+ 400gr - Gatoskilo.html; pack_sizes_seen=400gr
royal-canin-ageing-15-cat-dry-gr-gatoskilo,Royal Canin,Ageing 15+,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/30215-royal-canin-ageing-15-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Ageing 15+ 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|dha_percent|epa_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Ageing 15+ 400gr - Gatoskilo.html; pack_sizes_seen=400gr
royal-canin-ageing-sterilised-11-cat-dry-gr-gatoskilo,Royal Canin,Ageing Sterilised 11+,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/30212-royal-canin-ageing-sterilised-11-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Ageing Sterilised 11+ 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|dha_percent|epa_percent|taurine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Ageing Sterilised 11+ 400gr - Gatoskilo.html; pack_sizes_seen=400gr
royal-canin-baby-cat-cat-dry-gr-gatoskilo,Royal Canin,Baby Cat,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/4765-royal-canin-baby-cat-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Baby Cat 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Baby Cat 400gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=22.4; default_moisture_percent=10; pack_sizes_seen=400gr
royal-canin-dental-care-cat-dry-gr-gatoskilo,Royal Canin,Dental Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5257-royal-canin-dental-care-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Dental Care 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Dental Care 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=32.2; default_moisture_percent=10; pack_sizes_seen=400g
royal-canin-digestive-care-cat-dry-gr-gatoskilo,Royal Canin,Digestive Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5246-royal-canin-digestive-care-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Digestive Care 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Digestive Care 400gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=25.5; default_moisture_percent=10; pack_sizes_seen=400gr
royal-canin-fit-32-cat-dry-gr-gatoskilo,Royal Canin,Fit 32,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/17651-royal-canin-fit-32-10kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Fit 32 10kg - Gatoskilo.html,10kg|400g,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Fit 32 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=31.2; default_moisture_percent=10; pack_sizes_seen=10kg|400g; duplicate_local_or_pack_rows_skipped=1
royal-canin-fussy-cat-dry-gr-gatoskilo,Royal Canin,Fussy,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/30203-royal-canin-fussy-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Fussy 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Fussy 400gr - Gatoskilo.html; pack_sizes_seen=400gr
royal-canin-hair-and-skin-care-cat-dry-gr-gatoskilo,Royal Canin,Hair & Skin Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5251-royal-canin-hair-skin-care-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Hair & Skin Care 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Hair & Skin Care 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=23.2; default_moisture_percent=10; pack_sizes_seen=400g
royal-canin-hairball-care-cat-dry-gr-gatoskilo,Royal Canin,Hairball Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5252-royal-canin-hairball-care-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Hairball Care 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Hairball Care 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=27.4; default_moisture_percent=10; pack_sizes_seen=400g
royal-canin-indoor-27-cat-dry-gr-gatoskilo,Royal Canin,Indoor 27,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5216-royal-canin-indoor-27-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Indoor 27 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Indoor 27 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.7; default_moisture_percent=10; pack_sizes_seen=400g
royal-canin-kitten-cat-dry-gr-gatoskilo,Royal Canin,Kitten,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/4703-royal-canin-kitten-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Kitten 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Kitten 400gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=25.9; default_moisture_percent=10; pack_sizes_seen=400gr
royal-canin-kitten-sterilised-cat-dry-gr-gatoskilo,Royal Canin,Kitten Sterilised,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/2350-royal-canin-kitten-sterilised-35kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Kitten Sterilised 3.5kg - Gatoskilo.html,3.5kg|400g,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Kitten Sterilised 3.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=27.1; default_moisture_percent=10; pack_sizes_seen=3.5kg|400g; duplicate_local_or_pack_rows_skipped=1
royal-canin-light-weight-care-cat-dry-gr-gatoskilo,Royal Canin,Light Weight Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5254-royal-canin-light-weight-care-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Light Weight Care 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Light Weight Care 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26.2; default_moisture_percent=10; pack_sizes_seen=400g
royal-canin-persian-adult-cat-dry-gr-gatoskilo,Royal Canin,Persian Adult,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5203-royal-canin-persian-adult-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Persian Adult 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Persian Adult 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26.5; default_moisture_percent=10; pack_sizes_seen=400g
royal-canin-sensible-cat-dry-gr-gatoskilo,Royal Canin,Sensible,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/2356-royal-canin-sensible-400gr.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sensible 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sensible 400gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26; default_moisture_percent=10; pack_sizes_seen=400gr
royal-canin-sterilised-7-cat-dry-gr-gatoskilo,Royal Canin,Sterilised +7,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5234-royal-canin-sterilised-7-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sterilised +7 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sterilised +7 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=28.8; default_moisture_percent=10; pack_sizes_seen=400g
