priority_bucket,priority_score,formula_key,brand,formula_name,species,format,kcal_status,ash_status,mineral_status,feeding_guide_status,duplicate_status,duplicate_match_count,is_recommendable,data_source_url,review_reason
commit_after_kcal_review,81,happy-dog-naturcroq-σολομοσ-and-ρυζι-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Σολομός & Ρύζι,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/19195-happy-dog-naturcroq-solomos-rizi-11kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,happy-dog-naturcroq-adult-chicken-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Adult Chicken,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/9160-happy-dog-naturcroq-adult-chicken-4kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,happy-dog-profi-high-energy-30-20-dog-dry-gr-gatoskilo,Happy Dog,Profi High Energy 30/20,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/21374-happy-dog-profi-high-energy-30-20-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-canine-i-d-low-fat-active-biome-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine i/d Low Fat Active Biome+,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/17844-hill-s-pd-canine-i-d-low-fat-active-biome-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-canine-i-d-sensitive-active-biome-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine i/d Sensitive Active Biome+,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/16502-hill-s-pd-canine-i-d-sensitive-active-biome-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-canine-j-d-joint-care-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine j/d Joint Care με Κοτόπουλο,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/19862-hill-s-pd-canine-j-d-joint-care-me-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-canine-k-d-kidney-care-and-mobility-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine k/d Kidney Care & Mobility,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/26150-hill-s-pd-canine-k-d-kidney-care-mobility-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-canine-mini-gastrointestinal-biome-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine Mini Gastrointestinal Biome με Κοτόπουλο,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/27320-hill-s-pd-canine-mini-gastrointestinal-biome-me-kotopoulo-1kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-canine-on-care-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine On Care,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/26151-hill-s-pd-canine-on-care-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-canine-u-d-urinary-care-dog-dry-gr-gatoskilo,Hills,Hill's PD Canine u/d Urinary Care,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/27321-hill-s-pd-canine-u-d-urinary-care-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-c-d-multicare-urinary-care-με-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline c/d Multicare Urinary Care με Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/18242-hill-s-pd-feline-c-d-multicare-urinary-care-me-kotopoulo-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-c-d-stress-urinary-care-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline c/d Stress Urinary Care,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/18289-hill-s-pd-feline-c-d-stress-urinary-care-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-gastrointestinal-biome-με-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline Gastrointestinal Biome με Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/16541-hill-s-pd-feline-gastrointestinal-biome-me-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-i-d-digestive-care-active-biome-με-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline i/d Digestive Care Active Biome+ με Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/27324-hill-s-pd-feline-i-d-digestive-care-active-biome-me-kotopoulo-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-k-d-kidney-care-με-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline k/d Kidney Care με Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/18243-hill-s-pd-feline-k-d-kidney-care-me-kotopoulo-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-on-care-με-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline On Care με Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/26154-hill-s-pd-feline-on-care-me-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-w-d-multi-benefit-με-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline w/d Multi Benefit με Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/17731-hill-s-pd-feline-w-d-multi-benefit-me-kotopoulo-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-y-d-thyroid-care-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline y/d Thyroid Care,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/16558-hill-s-pd-feline-y-d-thyroid-care-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-feline-z-d-food-sensitivities-active-biome-cat-dry-gr-gatoskilo,Hills,Hill's PD Feline z/d Food Sensitivities Active Biome+,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/19189-hill-s-pd-feline-z-d-food-sensitivities-active-biome-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-pd-puppy-i-d-digestive-care-active-biome-με-κοτοπουλο-dog-dry-gr-gatoskilo,Hills,Hill's PD Puppy i/d Digestive Care Active Biome+ με Κοτόπουλο,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/30271-hill-s-pd-puppy-i-d-digestive-care-active-biome-me-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-sp-adult-αρνι-and-ρυζι-cat-dry-gr-gatoskilo,Hills,Hill's SP Adult Αρνί & Ρύζι,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10083-hill-s-sp-adult-arni-rizi-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-sp-adult-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's SP Adult Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10088-hill-s-sp-adult-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-sp-adult-hypoallergenic-medium-salmon-dog-dry-gr-gatoskilo,Hills,Hill's SP Adult Hypoallergenic Medium Salmon,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26143-hill-s-sp-adult-hypoallergenic-medium-salmon-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-sp-adult-medium-αρνι-and-ρυζι-dog-dry-gr-gatoskilo,Hills,Hill's SP Adult Medium Αρνί & Ρύζι,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10044-hill-s-sp-adult-medium-arni-rizi-25kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-sp-adult-small-and-mini-αρνι-and-ρυζι-dog-dry-gr-gatoskilo,Hills,Hill's SP Adult Small & Mini Αρνί & Ρύζι,dog,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/30130-hill-s-sp-adult-small-mini-arni-rizi-6kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-sp-kitten-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's SP Kitten Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/9634-hill-s-sp-kitten-kotopoulo-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,hills-hill-s-sp-mature-sterilised-cat-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's SP Mature Sterilised Cat Κοτόπουλο,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10114-hill-s-sp-mature-sterilised-cat-kotopoulo-3kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,leonardo-kitten-cat-dry-gr-gatoskilo,Leonardo,Kitten,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/28041-leonardo-kitten-300gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,reflex-plus-cat-urinary-chicken-cat-dry-gr-gatoskilo,Reflex,Plus Cat Urinary Chicken,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10860-reflex-plus-cat-urinary-chicken-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,royal-canin-vet-diet-cat-gastrointestinal-fibre-response-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat GastroIntestinal Fibre Response,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22327-royal-canin-vet-diet-cat-gastrointestinal-fibre-response-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,royal-canin-vet-diet-cat-renal-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Renal,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22341-royal-canin-vet-diet-cat-renal-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,royal-canin-vet-diet-cat-renal-special-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Renal Special,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22344-royal-canin-vet-diet-cat-renal-special-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,royal-canin-vet-diet-cat-urinary-s-o-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Urinary S/O,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22354-royal-canin-vet-diet-cat-urinary-s-o-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,81,royal-canin-vet-diet-cat-urinary-s-o-moderate-calorie-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Urinary S/O Moderate Calorie,cat,dry,estimated,label,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22358-royal-canin-vet-diet-cat-urinary-s-o-moderate-calorie-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|full_minerals|feeding_guide
commit_after_kcal_review,77,ambrosia-grain-free-cat-and-kitten-turkey-and-chicken-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat & Kitten Turkey & Chicken,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/17653-ambrosia-grain-free-cat-kitten-turkey-chicken-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,ambrosia-grain-free-cat-adult-and-sterilized-fresh-salmon-and-chicken-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Adult & Sterilized Fresh Salmon & Chicken,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/17657-ambrosia-grain-free-cat-adult-sterilized-fresh-salmon-chicken-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,ambrosia-grain-free-cat-sterilised-turkey-and-herring-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Sterilised Turkey & Herring,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/17656-ambrosia-grain-free-cat-sterilised-turkey-herring-5kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,ambrosia-grain-free-cat-sterilized-fresh-duck-and-turkey-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Sterilized Fresh Duck & Turkey,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/25302-ambrosia-grain-free-cat-sterilized-fresh-duck-turkey-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,ambrosia-grain-free-cat-sterilized-turkey-and-herring-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Sterilized Turkey & Herring,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/17655-ambrosia-grain-free-cat-sterilized-turkey-herring-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,banters-adult-lamb-and-rice-dog-dry-gr-gatoskilo,Banters,Adult Lamb & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/9932-banters-adult-lamb-rice-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,barking-heads-all-hounder-puppy-days-turkey-dog-dry-gr-gatoskilo,Barking Heads,All Hounder Puppy Days Turkey,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26053-barking-heads-all-hounder-puppy-days-turkey-6kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,bedog-active-dog-dry-gr-gatoskilo,Bedog,Active,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/20946-bedog-active-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,bedog-junior-dog-dry-gr-gatoskilo,Bedog,Junior,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/20947-bedog-junior-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-adult-dinner-dog-dry-gr-gatoskilo,Belcando,Adult Dinner,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11230-belcando-adult-dinner-1kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-adult-grain-free-poultry-dog-dry-gr-gatoskilo,Belcando,Adult Grain Free Poultry,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11848-belcando-adult-grain-free-poultry-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-adult-iberico-and-rice-dog-dry-gr-gatoskilo,Belcando,Adult Iberico & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11235-belcando-adult-iberico-rice-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-adult-multi-croc-dog-dry-gr-gatoskilo,Belcando,Adult Multi-Croc,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11851-belcando-adult-multi-croc-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-adult-power-dog-dry-gr-gatoskilo,Belcando,Adult Power,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11854-belcando-adult-power-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-baseline-explorer-dog-dry-gr-gatoskilo,Belcando,Baseline Explorer,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/24734-belcando-baseline-explorer-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-baseline-fisher-dog-dry-gr-gatoskilo,Belcando,Baseline Fisher,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/24726-belcando-baseline-fisher-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-baseline-joker-grain-free-dog-dry-gr-gatoskilo,Belcando,Baseline Joker Grain Free,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/24730-belcando-baseline-joker-grain-free-4kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-baseline-oldie-and-light-dog-dry-gr-gatoskilo,Belcando,Baseline Oldie & Light,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/24736-belcando-baseline-oldie-light-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-baseline-ranger-grain-free-dog-dry-gr-gatoskilo,Belcando,Baseline Ranger Grain Free,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/24728-belcando-baseline-ranger-grain-free-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-finest-grain-free-salmon-dog-dry-gr-gatoskilo,Belcando,Finest Grain Free Salmon,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11849-belcando-finest-grain-free-salmon-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-finest-grain-free-lamb-dog-dry-gr-gatoskilo,Belcando,Finest Grain-Free Lamb,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11863-belcando-finest-grain-free-lamb-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-finest-light-dog-dry-gr-gatoskilo,Belcando,Finest Light,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11251-belcando-finest-light-4kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-junior-grain-free-poultry-dog-dry-gr-gatoskilo,Belcando,Junior Grain Free Poultry,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11260-belcando-junior-grain-free-poultry-4kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-junior-lamb-and-rice-dog-dry-gr-gatoskilo,Belcando,Junior Lamb & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11226-belcando-junior-lamb-rice-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-junior-maxi-dog-dry-gr-gatoskilo,Belcando,Junior Maxi,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11858-belcando-junior-maxi-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-senior-finest-grain-free-poultry-dog-dry-gr-gatoskilo,Belcando,Senior Finest Grain Free Poultry,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/11274-belcando-senior-finest-grain-free-poultry-4kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,belcando-mastercraft-fresh-turkey-dog-dry-gr-gatoskilo,Belcando Mastercraft,Fresh Turkey,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/8188-belcando-mastercraft-fresh-turkey-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,bewi-adult-poultry-cat-dry-gr-gatoskilo,BEWI,Adult Poultry,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/12418-bewi-adult-poultry-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,bewi-crocinis-cat-dry-gr-gatoskilo,BEWI,Crocinis,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/12415-bewi-crocinis-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,bewi-delicaties-grain-and-gluten-free-cat-dry-gr-gatoskilo,BEWI,Delicaties Grain & Gluten Free,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/12422-bewi-delicaties-grain-gluten-free-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,bozita-cat-senior-8-salmon-cat-dry-gr-gatoskilo,Bozita,Cat Senior 8+ Salmon,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/23581-bozita-cat-senior-8-salmon-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,bozita-hair-and-skin-σολομοσ-wheat-free-cat-dry-gr-gatoskilo,Bozita,Hair & Skin Σολομός Wheat Free,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16411-bozita-hair-skin-solomos-wheat-free-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,brekkies-cat-adult-delice-meat-cat-dry-gr-gatoskilo,Brekkies,Cat Adult Delice Meat,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/13429-brekkies-cat-adult-delice-meat-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,canagan-country-game-for-cats-cat-dry-gr-gatoskilo,Canagan,Country Game For Cats,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/3114-canagan-country-game-for-cats-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
